locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
22413000-NE-Right,22413000,5998543.25137,2100314.07462,GLENVIEW DR: PORTOLA DR intersection,NE,Right,37.74691490852202,-122.44787040744306,11/10/2020 06:44:16 AM,12721.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74691490852202, -122.44787040744306)",2.0,7.0,5.0,63.0,38.0
20582000-NW-Left,20582000,6011091.45134,2089648.40337,ANKENY ST: SPARTA ST \ WARD ST intersection,NW,Left,37.71833663863759,-122.40355492420431,11/10/2020 06:44:16 AM,2825.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.71833663863759, -122.40355492420433)",10.0,7.0,8.0,309.0,39.0
27200000-NE-Left,27200000,5996582.3944,2110807.91879,MCALLISTER ST: PARSONS ST intersection,NE,Left,37.7756112843762,-122.45544066970464,11/10/2020 06:44:16 AM,40100.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7756112843762, -122.45544066970464)",11.0,6.0,2.0,54.0,16.0
22673000-S-Left,22673000,5994599.89804,2093686.20829,DARIEN WAY: KENWOOD WAY \ UPLAND DR intersection,S,Left,37.72868092317573,-122.46081551741476,11/10/2020 06:44:16 AM,14035.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.72868092317573, -122.46081551741476)",9.0,8.0,4.0,59.0,40.0
21149000-NW-Left,21149000,6008675.70617,2098231.41048,BANKS ST: CHAPMAN ST intersection,NW,Left,37.74177395166443,-122.41256216686536,11/10/2020 06:44:16 AM,5820.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.74177395166443, -122.41256216686536)",10.0,7.0,7.0,28859.0,2.0
25475000-SE-Left,25475000,6010203.24052,2122295.19569,BEACH ST: GRANT AVE \ THE EMBARCADERO intersection,SE,Left,37.80811073984077,-122.40905049513782,11/10/2020 06:44:16 AM,29566.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.808110739840764, -122.40905049513782)",3.0,1.0,10.0,308.0,23.0
22163000-NW-Right,22163000,5998744.40779,2094989.68042,EDNA ST: JOOST AVE intersection,NW,Right,37.7323366198868,-122.44659075914912,11/10/2020 06:44:16 AM,11514.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7323366198868, -122.44659075914913)",9.0,7.0,4.0,59.0,40.0
23429000-NE-Right,23429000,5984023.9953,2096827.44282,40TH AVE: WAWONA ST intersection,NE,Right,37.73646438993657,-122.49779796664932,11/10/2020 06:44:16 AM,18556.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73646438993657, -122.49779796664932)",1.0,8.0,3.0,29491.0,35.0
20302000-NE-Right,20302000,6011953.16582,2088470.04746,BRUSSELS ST: CAMPBELL AVE intersection,NE,Right,37.71511449291883,-122.4006047257989,11/10/2020 06:44:16 AM,1278.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.71511449291883, -122.4006047257989)",10.0,7.0,8.0,309.0,39.0
22414000-NW-Right,22414000,5997923.62663,2100299.011,MIDCREST WAY: PANORAMA DR intersection,NW,Right,37.74684482296152,-122.44982942105172,11/10/2020 06:44:16 AM,12731.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74684482296152, -122.44982942105173)",1.0,5.0,4.0,63.0,38.0
21979000-SW-Left,21979000,6001266.9641,2095186.93494,HAMERTON AVE: MANGELS AVE intersection,SW,Left,37.73309224235945,-122.43788432856203,11/10/2020 06:44:16 AM,10522.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73309224235945, -122.43788432856203)",9.0,7.0,5.0,63.0,40.0
27712000-NE-Right,27712000,5986513.52641,2105760.73696,31ST AVE: JUDAH ST intersection,NE,Right,37.76113402542658,-122.48985330894796,11/10/2020 06:44:16 AM,51006.0,0,,,,,,1.0,,,,,,,,,,,,,,,Y32,0,"(37.76113402542658, -122.48985330894796)",1.0,8.0,3.0,56.0,35.0
22854000-N-Right,22854000,5995185.76169,2099791.33289,GARCIA AVE: HERNANDEZ AVE \ VASQUEZ AVE intersection,N,Right,37.74527136483031,-122.45921114218172,11/10/2020 06:44:16 AM,15081.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.74527136483031, -122.45921114218172)",1.0,8.0,4.0,59.0,40.0
22753000-SW-Right,22753000,5993464.41573,2093614.1333,KENWOOD WAY: PINEHURST WAY intersection,SW,Right,37.72836205826006,-122.46473549958482,11/10/2020 06:44:16 AM,14568.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.72836205826006, -122.46473549958482)",9.0,8.0,4.0,59.0,40.0
22151000-SE-Left,22151000,5998764.14365,2093182.96782,EDNA ST: MARSTON AVE intersection,SE,Left,37.72746440300717,-122.44655473443795,11/10/2020 06:44:16 AM,11431.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.72746440300717, -122.44655473443797)",9.0,7.0,4.0,28861.0,40.0
24701000-SE-Right,24701000,6012356.51213,2117137.469782,SACRAMENTO ST: SANSOME ST intersection,SE,Right,37.79398704953213,-122.40131450462498,11/10/2020 06:44:16 AM,51614.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.79398704953213, -122.40131450462498)",3.0,1.0,10.0,28860.0,6.0
26685000-NE-Right,26685000,6005803.76441,2119327.9864,FILBERT ST: VAN NESS AVE intersection,NE,Right,37.79948451901558,-122.42417056403862,11/10/2020 06:44:16 AM,36900.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.79948451901558, -122.42417056403862)",13.0,9.0,1.0,28858.0,32.0
26119000-S-Right,26119000,5999517.01845,2102507.02234,BURNETT AVE: HOPKINS AVE intersection,S,Right,37.75313630276017,-122.44463973523234,11/10/2020 06:44:16 AM,33523.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.75313630276017, -122.44463973523234)",2.0,5.0,5.0,63.0,38.0
33411000-SW-Right,33411000,5991322.18215,2093079.5051,JUNIPERO SERRA BLVD: MERCEDES WAY \ WINSTON DR intersection,SW,Right,37.72682403608007,-122.47205688511674,11/10/2020 06:44:16 AM,50255.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.72682403608007, -122.47205688511674)",9.0,8.0,4.0,59.0,40.0
20552000-SW-Left,20552000,6012126.49979,2088814.4408,FRATESSA CT: GIRARD ST intersection,SW,Left,37.71621129323341,-122.39992983290963,11/10/2020 06:44:16 AM,2632.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.716211293233414, -122.39992983290963)",10.0,7.0,8.0,309.0,39.0
22111000-S-Left,22111000,6000742.57899,2093208.87984,DELANO AVE: SANTA YSABEL AVE intersection,S,Left,37.72768963837093,-122.43968067008716,11/10/2020 06:44:16 AM,11257.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.72768963837093, -122.43968067008717)",9.0,7.0,6.0,28861.0,25.0
26591000-N-Right,26591000,6003575.7167,2114228.89522,POST ST: WEBSTER ST intersection,N,Right,37.785372633731136,-122.43136639654264,11/10/2020 06:44:16 AM,50551.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.785372633731136, -122.43136639654263)",13.0,9.0,11.0,29490.0,13.0
24284000-N-Left,24284000,6010677.50072,2112722.4983,MARY ST: MINNA ST intersection,N,Left,37.78168025325184,-122.4067111647691,11/10/2020 06:44:16 AM,23765.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.78168025325184, -122.4067111647691)",14.0,2.0,9.0,28853.0,34.0
23453000-NE-Right,23453000,5982480.97313,2096529.28561,45TH AVE: SLOAT BLVD intersection,NE,Right,37.735466477630055,-122.50310475919616,11/10/2020 06:44:16 AM,51304.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.735466477630055, -122.50310475919616)",1.0,8.0,3.0,64.0,35.0
23773000-SW-Right-I,23773000,6011674.22614,2106972.932365,16TH ST: RHODE ISLAND ST intersection,SW,Right,37.7660745940699,-122.40268495716994,11/10/2020 06:44:16 AM,52292.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7660745940699, -122.40268495716994)",8.0,3.0,8.0,28853.0,20.0
25779000-SE-Right,25779000,6001798.88069,2104083.28034,20TH ST: DIAMOND ST intersection,SE,Right,37.75755672407031,-122.4368863966598,11/10/2020 06:44:16 AM,31411.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75755672407031, -122.43688639665979)",2.0,4.0,5.0,28862.0,3.0
20086000-SE-Left,20086000,6017658.27252,2095178.61737,BERTHA LN: HARBOR RD intersection,SE,Left,37.734033838362265,-122.38128418140722,11/10/2020 06:44:16 AM,239.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.734033838362265, -122.38128418140722)",10.0,3.0,8.0,58.0,1.0
21868000-E-Right,21868000,6003928.32131,2096342.47725,CHENERY ST: MATEO ST intersection,E,Right,37.736388021939696,-122.42897710768334,11/10/2020 06:44:16 AM,9839.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.736388021939696, -122.42897710768334)",2.0,7.0,5.0,63.0,7.0
23889000-S-Right,23889000,6012501.82352,2111200.22641,05TH ST: BRYANT ST \ I-80 E ON RAMP intersection,S,Right,37.77779899698383,-122.4002977597228,11/10/2020 06:44:16 AM,21301.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.77779899698383, -122.40029775972279)",14.0,2.0,9.0,28856.0,34.0
21037000-N-Left,21037000,6009580.1581,2097460.9363,BRADFORD ST: CORTLAND AVE intersection,N,Left,37.73971761119514,-122.40949339417408,11/10/2020 06:44:16 AM,5200.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73971761119514, -122.40949339417408)",10.0,7.0,7.0,28859.0,2.0
25850000-SW-Right,25850000,6005612.09419,2108779.88315,PEARL ST: PINK ALY intersection,SW,Right,37.77066119067832,-122.4239057055106,11/10/2020 06:44:16 AM,31836.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.77066119067832, -122.4239057055106)",8.0,2.0,5.0,28853.0,19.0
22981000-NE-Right,22981000,5993692.04388,2101127.95882,09TH AVE: MENDOSA AVE intersection,NE,Right,37.74883058692088,-122.46470384571468,11/10/2020 06:44:16 AM,15811.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.748830586920874, -122.46470384571467)",1.0,8.0,4.0,29491.0,40.0
22903000-W-Right,22903000,5993210.73973,2095415.91152,MONTEREY BLVD: SAN ANSELMO AVE \ SANTA CLARA AVE intersection,W,Right,37.73315288518597,-122.4656586780765,11/10/2020 06:44:16 AM,15345.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.73315288518597, -122.4656586780765)",9.0,8.0,4.0,59.0,40.0
22289000-NE-Right,22289000,5999489.19338,2096423.71167,MALTA DR: VALLETTA CT intersection,NE,Right,37.73621854515573,-122.44440570975785,11/10/2020 06:44:16 AM,12189.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.73621854515573, -122.44440570975783)",9.0,7.0,4.0,63.0,40.0
25133000-NE-Left,25133000,6008991.98637999,2118379.27079,BROADWAY: HIMMELMANN PL intersection,NE,Left,37.79713867402774,-122.41299315414778,11/10/2020 06:44:16 AM,51590.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.79713867402774, -122.41299315414778)",3.0,1.0,10.0,308.0,21.0
24662000-NE-Right,24662000,6011124.20685,2115622.66277,GRANT AVE: SUTTER ST intersection,NE,Right,37.78963158402462,-122.40539867352788,11/10/2020 06:44:16 AM,25649.0,0,,,,,,1.0,,,,,,,,,,,,,,,Y32,0,"(37.78963158402462, -122.40539867352788)",5.0,1.0,10.0,28857.0,6.0
26983000-NE-Left,26983000,6001015.21034,2120546.23265,AVILA ST: CAPRA WAY intersection,NE,Left,37.80261859929122,-122.44078007172816,11/10/2020 06:44:16 AM,38863.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.80261859929122, -122.44078007172817)",13.0,9.0,1.0,57.0,17.0
26179000-SE-Left,26179000,6000382.69553,2106914.13524,LEVANT ST: ROOSEVELT WAY intersection,SE,Left,37.76529508529714,-122.44193191295984,11/10/2020 06:44:16 AM,33767.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.76529508529714, -122.44193191295984)",15.0,5.0,5.0,28862.0,3.0
21097000-SE-Right,21097000,6009803.28561,2097987.96641,PERALTA AVE: POWHATTAN AVE intersection,SE,Right,37.74127736303392,-122.40874913319462,11/10/2020 06:44:16 AM,5551.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74127736303392, -122.40874913319462)",10.0,7.0,7.0,28859.0,2.0
20414000-SE-Left,20414000,6007285.40744,2086809.92053,HAHN ST: BLYTHDALE AVE intersection,SE,Left,37.7104731600986,-122.41664846077612,11/10/2020 06:44:16 AM,1845.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.7104731600986, -122.41664846077612)",9.0,7.0,8.0,309.0,39.0
21318000-S-Right,21318000,6006613.10072,2098472.31682,LUNDYS LN: VIRGINIA AVE intersection,S,Right,37.74244445902921,-122.4198069739006,11/10/2020 06:44:16 AM,6730.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.74244445902921, -122.41980697390059)",2.0,7.0,7.0,28859.0,2.0
22857000-E-Right,22857000,5995649.87822,2099988.64253,LAGUNA HONDA BLVD: VASQUEZ AVE intersection,E,Right,37.74583498687664,-122.45791698175584,11/10/2020 06:44:16 AM,15103.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.74583498687664, -122.45791698175583)",1.0,5.0,4.0,59.0,40.0
21946000-E-Left,21946000,6002685.38416,2095975.2749,SURREY ST: UNNAMED 025 intersection,E,Left,37.73529812108536,-122.4332060650338,11/10/2020 06:44:16 AM,10347.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.735298121085364, -122.43320606503381)",2.0,7.0,5.0,63.0,7.0
25292000-SW-Right,25292000,6007375.83311,2118030.48768,BROADWAY: HYDE ST intersection,SW,Right,37.7962754545693,-122.41845766202088,11/10/2020 06:44:16 AM,28698.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.796275454569304, -122.41845766202087)",5.0,1.0,10.0,28858.0,32.0
26014000-NW-Right,26014000,6001699.66271,2107638.51207,14TH ST: ALPINE TER \ ROOSEVELT WAY intersection,NW,Right,37.76722191624758,-122.43729899361318,11/10/2020 06:44:16 AM,32856.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.76722191624758, -122.43729899361318)",15.0,5.0,5.0,28862.0,3.0
24733000-NW-Left,24733000,6011340.1226,2117037.05309,KEARNY ST: SACRAMENTO ST intersection,NW,Left,37.79356507057279,-122.404613421312,11/10/2020 06:44:16 AM,49172.0,0,,,,,,1.0,,,,,,,,,,,,,,,Y32,0,"(37.79356507057279, -122.40461342131199)",3.0,1.0,10.0,28854.0,4.0
22682000-SW-Left,22682000,5994749.58639,2095150.72635,BRENTWOOD AVE: FERNWOOD DR \ ROSEWOOD DR \ UNNAMED 040 intersection,SW,Left,37.73262941576962,-122.46042899285057,11/10/2020 06:44:16 AM,14104.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.73262941576962, -122.46042899285055)",9.0,8.0,4.0,59.0,40.0
27203000-SW-Right,27203000,5996186.50608,2111049.62927,GOLDEN GATE AVE: WILLARD ST intersection,SW,Right,37.776418863060776,-122.45666320203492,11/10/2020 06:44:16 AM,40118.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.776418863060776, -122.45666320203492)",11.0,6.0,2.0,54.0,16.0
20548000-S-Right,20548000,6012621.06967,2089920.17251,KEITH ST: LE CONTE AVE intersection,S,Right,37.7193382265648,-122.39843907739674,11/10/2020 06:44:16 AM,2624.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.719338226564794, -122.39843907739674)",10.0,3.0,8.0,58.0,1.0
22128000-S-Left,22128000,6000642.9601,2093659.13354,SAN JOSE AVE: SANTA ROSA AVE intersection,S,Left,37.72892270053304,-122.44006203335438,11/10/2020 06:44:16 AM,11334.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y30,0,"(37.72892270053304, -122.44006203335438)",9.0,7.0,6.0,28861.0,25.0
22120000-S-Left,22120000,6000088.6551,2093270.35052,PAULDING ST: RALEIGH ST intersection,S,Left,37.72779887052236,-122.44193444870072,11/10/2020 06:44:16 AM,11305.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.727798870522356, -122.44193444870072)",9.0,7.0,6.0,28861.0,25.0
26594000-E-Left,26594000,6002671.98746,2113765.95329,GEARY BLVD: STEINER ST intersection,E,Left,37.7841518499483,-122.4345620989894,11/10/2020 06:44:16 AM,51703.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7841518499483, -122.43456209898939)",13.0,9.0,11.0,29490.0,41.0
23878000-SW-Right,23878000,6011347.15949,2108319.74988,DIVISION ST: HENRY ADAMS ST intersection,SW,Right,37.76977177990963,-122.40401042646228,11/10/2020 06:44:16 AM,21250.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.76977177990963, -122.40401042646228)",8.0,2.0,8.0,28853.0,20.0
21625000-W-Right,21625000,6003668.95765,2089557.01773,MUNICH ST: RUSSIA AVE intersection,W,Right,37.71776170619546,-122.42917136134524,11/10/2020 06:44:16 AM,8388.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71776170619546, -122.42917136134523)",9.0,7.0,6.0,28861.0,5.0
21324000-NW-Left,21324000,6006370.58053,2098498.51231,COLERIDGE ST: GODEUS ST intersection,NW,Left,37.74237214431458,-122.42057594220717,11/10/2020 06:44:16 AM,6763.0,0,,,,,,,,,,,,,,,,,,,,,Y40,0,"(37.74237214431458, -122.42057594220717)",2.0,7.0,7.0,28859.0,2.0
26107000-S-Right,26107000,6000028.25365,2103346.97735,CORBETT AVE: ROMAIN ST intersection,S,Right,37.755478977160095,-122.44293058423376,11/10/2020 06:44:16 AM,33487.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.755478977160095, -122.44293058423375)",2.0,5.0,5.0,63.0,38.0
26160000-N-Left,26160000,6000652.07097,2105269.9466,18TH ST: HATTIE ST \ STORRIE ST intersection,N,Left,37.76052792134983,-122.440930034804,11/10/2020 06:44:16 AM,33665.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.76052792134983, -122.440930034804)",2.0,4.0,5.0,28862.0,3.0
32981000-NW-Right,32981000,5998711.13522,2100282.87324,PORTOLA DR: SUNVIEW DR intersection,NW,Right,37.74685609887274,-122.44709056798985,11/10/2020 06:44:16 AM,47018.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74685609887274, -122.44709056798985)",2.0,7.0,5.0,63.0,38.0
34008000-NW-Left,34008000,6012457.2301,2092881.52322,BITTING AVE: NEWHALL ST intersection,NW,Left,37.72727688566015,-122.39908887574158,11/10/2020 06:44:16 AM,48823.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.72727688566015, -122.39908887574158)",10.0,3.0,8.0,58.0,1.0
22014000-SW-Right,22014000,6003254.47095,2100062.25,27TH ST: NOE ST intersection,SW,Right,37.7466298097994,-122.43141231001792,11/10/2020 06:44:16 AM,10705.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.7466298097994, -122.43141231001793)",2.0,7.0,5.0,63.0,22.0
26083000-NW-Right,26083000,6000617.26756,2101714.85397,24TH ST: HOFFMAN AVE intersection,NW,Right,37.75090208402912,-122.44061600432823,11/10/2020 06:44:16 AM,33358.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.75090208402912, -122.44061600432823)",2.0,4.0,5.0,28862.0,22.0
22674000-SW-Right,22674000,5994022.89919,2093489.09057,KENWOOD WAY: KEYSTONE WAY intersection,SW,Right,37.72805557601845,-122.4628881976016,11/10/2020 06:44:16 AM,14044.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.72805557601845, -122.46288819760159)",9.0,8.0,4.0,59.0,40.0
26463000-SW-Left,26463000,5998477.7246,2112629.6517,ANZA ST: WOOD ST intersection,SW,Left,37.7808816495354,-122.44879124805304,11/10/2020 06:44:16 AM,35362.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.7808816495354, -122.44879124805303)",15.0,6.0,2.0,54.0,16.0
27119000-SW-Right,27119000,5991870.04195,2101854.39044,14TH AVE: RADIO TER intersection,SW,Right,37.7509121452813,-122.47084594535046,11/10/2020 06:44:16 AM,39609.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.7509121452813, -122.47084594535046)",1.0,8.0,4.0,29491.0,12.0
21466000-NE-Right,21466000,5999904.87332,2087191.37383,BRUNSWICK ST: CONCORD ST intersection,NE,Right,37.71094405489345,-122.4421561643348,11/10/2020 06:44:16 AM,7555.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.71094405489345, -122.4421561643348)",9.0,7.0,6.0,28861.0,5.0
22021000-NE-Right,22021000,6002640.21463,2100377.60829,CASTRO ST: CESAR CHAVEZ ST intersection,NE,Right,37.74729698519994,-122.43369730498932,11/10/2020 06:44:16 AM,10738.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74729698519994, -122.43369730498932)",2.0,4.0,5.0,63.0,22.0
21697000-SE-Left,21697000,6004042.6951,2094272.97024,CRAUT ST: TRUMBULL ST intersection,SE,Left,37.73078872910986,-122.42838994602955,11/10/2020 06:44:16 AM,8827.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.73078872910986, -122.42838994602955)",9.0,7.0,6.0,28861.0,5.0
5717101-NE-MB,5717101,5990839.69108,2088951.833496,FONT BLVD: CHUMASERO DR to CAMBON DR (101 - 199) -- WEST --,NE,MB,37.715405726802345,-122.47376487770909,11/10/2020 06:44:16 AM,52447.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.715405726802345, -122.47376487770909)",1.0,8.0,4.0,64.0,14.0
33041000-NE-Left,33041000,6012876.41431,2107091.88718,16TH ST: ARKANSAS ST intersection,NE,Left,37.7663089810366,-122.39882499852229,11/10/2020 06:44:16 AM,47176.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.766308981036595, -122.39882499852227)",14.0,3.0,8.0,28856.0,20.0
22844000-SW-Left,22844000,5995871.08972,2099558.89109,HERNANDEZ AVE: LAGUNA HONDA BLVD intersection,SW,Left,37.744807571217294,-122.45684795121342,11/10/2020 06:44:16 AM,15050.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.744807571217294, -122.45684795121342)",1.0,5.0,4.0,59.0,40.0
23961000-SW-Left,23961000,6009434.01404,2102751.74494,23RD ST: FLORIDA ST intersection,SW,Left,37.754340600992656,-122.41021992494122,11/10/2020 06:44:16 AM,21721.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.754340600992656, -122.41021992494122)",2.0,4.0,7.0,28859.0,19.0
20591000-SE-Left,20591000,6010606.80106,2089220.52824,RUTLAND ST: WILDE AVE intersection,SE,Left,37.71728123470154,-122.40531015928453,11/10/2020 06:44:16 AM,2892.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71728123470154, -122.40531015928451)",10.0,7.0,8.0,309.0,39.0
23746000-NE-Center,23746000,6012588.913814,2107094.58096,16TH ST: WISCONSIN ST intersection,NE,Center,37.76625023876633,-122.39976095986351,11/10/2020 06:44:16 AM,52295.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.76625023876633, -122.39976095986353)",14.0,3.0,8.0,28856.0,20.0
21298000-N-Right,21298000,6007353.14746,2099698.37047,COSO AVE: PROSPECT AVE intersection,N,Right,37.74571772377746,-122.417239850723,11/10/2020 06:44:16 AM,6618.0,0,,,,,,,,,,,,,,,,,,,,,Y28,0,"(37.74571772377746, -122.417239850723)",2.0,7.0,7.0,28859.0,2.0
22524000-W-Left,22524000,5992666.049557,2087854.556588,ARCH ST: BROTHERHOOD WAY intersection,W,Left,37.71242185786506,-122.46707269145983,11/10/2020 06:44:16 AM,52566.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71242185786506, -122.46707269145983)",9.0,8.0,4.0,64.0,24.0
33020000-N-Right,33020000,6000986.65823,2091856.1168,CAYUGA AVE: SANTA YNEZ AVE intersection,N,Right,37.72380931054944,-122.4386840076611,11/10/2020 06:44:16 AM,47103.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.72380931054944, -122.4386840076611)",9.0,7.0,6.0,28861.0,25.0
22880000-NE-Left,22880000,5994647.10824,2099577.1988,GARCIA AVE: MERCED AVE intersection,NE,Left,37.74463721026113,-122.4612603235085,11/10/2020 06:44:16 AM,15210.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74463721026113, -122.4612603235085)",1.0,8.0,4.0,59.0,40.0
33299000-SW-Left,33299000,6009869.66901,2097982.55009,FRANCONIA ST: POWHATTAN AVE intersection,SW,Left,37.741258072457455,-122.4083900960502,11/10/2020 06:44:16 AM,47590.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.741258072457455, -122.4083900960502)",10.0,7.0,7.0,28859.0,2.0
24284000-S-Right,24284000,6010677.94954,2112685.06268,MARY ST: MINNA ST intersection,S,Right,37.78168025325184,-122.4067111647691,11/10/2020 06:44:16 AM,23768.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.78168025325184, -122.4067111647691)",14.0,2.0,9.0,28853.0,34.0
21560000-W-Left,21560000,5997954.47105,2087832.32072,HURON AVE: MONETA WAY intersection,W,Left,37.7126472416014,-122.4488246582397,11/10/2020 06:44:16 AM,8086.0,0,,,,,,,,,,,,,,,,,,,,,Y29,0,"(37.7126472416014, -122.4488246582397)",9.0,7.0,6.0,28861.0,25.0
21788000-S-Right,21788000,6003006.27394,2095087.10903,BOSWORTH ST: LYELL ST intersection,S,Right,37.73299355096151,-122.4319565989105,11/10/2020 06:44:16 AM,9417.0,0,,,,,,0.0,,,,,,,,,,,,,,,Y44,0,"(37.73299355096151, -122.4319565989105)",9.0,7.0,5.0,28861.0,25.0
22976000-SW-Right,22976000,5993355.46549,2099906.45306,CASTENADA AVE: MONTALVO AVE intersection,SW,Right,37.74569032469615,-122.46573285135068,11/10/2020 06:44:16 AM,15792.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.74569032469615, -122.46573285135068)",1.0,8.0,4.0,29491.0,40.0
33433000-SE-Right,33433000,5992984.05317,2087549.46957,ALEMANY BLVD: RAMSELL ST intersection,SE,Right,37.71165453320237,-122.46616467539764,11/10/2020 06:44:16 AM,47942.0,0,,,,,,,,,,,,,,,,,,,,,Y30,0,"(37.71165453320237, -122.46616467539764)",9.0,8.0,4.0,64.0,24.0
20271000-SE-Left,20271000,6012872.12462,2086960.91957,BLANKEN AVE: NUEVA AVE intersection,SE,Left,37.71119938143552,-122.39734371907052,11/10/2020 06:44:16 AM,1158.0,0,,,,,,,,,,,,,,,,,,,,,Y44,0,"(37.71119938143552, -122.39734371907053)",10.0,3.0,8.0,309.0,1.0
