locID,CNN,xLoc,yLoc,LocationDescription,curbReturnLoc,positionOnReturn,Latitude,Longitude,LastUpdate,InvenID,conditionScore,detectableSurf,vitalFacilities,heavyTraffic,lipTooHigh,probStreetMeetCR,possBasementObstacle,signalPoleInWing,catchBasinFrontOfCR,insideCrosswalk,surfCond,slopeWing,flushToCorner,colorContrast,paintedRed,topClearance,sideClearance,CRTooNarrow,levelLandTop,levelLandBottom,slopeRangeID,crPossible,crExist,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
26945000-SW-Right,26945000,5997155.34995,2115012.10231,SACRAMENTO ST: SPRUCE ST intersection,SW,Right,37.78734409754336,-122.45359285171088,11/10/2020 06:44:16 AM,38612.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,0.0,0.0,0.0,3.0,,1,"(37.787344097543354, -122.45359285171087)",11.0,6.0,1.0,54.0,31.0
21827000-NE-Left,21827000,6005246.92956,2096215.91156,MISSION ST: RICHLAND AVE intersection,NE,Left,37.73606115847105,-122.42446626253243,11/10/2020 06:44:16 AM,9633.0,32,,,,1.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,,4.0,,1,"(37.73606115847105, -122.42446626253243)",2.0,7.0,5.0,28859.0,2.0
23079000-SW-Left,23079000,5990532.42159,2095182.86737,19TH AVE: OCEAN AVE intersection,SW,Left,37.732456124364056,-122.47495462068554,11/10/2020 06:44:16 AM,16289.0,37,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,,4.0,,1,"(37.732456124364056, -122.47495462068554)",1.0,8.0,4.0,64.0,40.0
23972000-NW-Left,23972000,6009917.82836,2103992.73098,21ST ST: YORK ST intersection,NW,Left,37.75765110296823,-122.40865127230472,11/10/2020 06:44:16 AM,21795.0,33,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,3.0,,1,"(37.757651102968225, -122.40865127230472)",2.0,4.0,7.0,28859.0,19.0
22662000-SW-Right,22662000,5994459.969183,2092344.978356,DORADO TER: JULES AVE \ OCEAN AVE intersection,SW,Right,37.72494968709177,-122.4612105477954,11/10/2020 06:44:16 AM,52269.0,36,,,,,,,,,,,,,,,,,,,,5.0,,1,"(37.72494968709177, -122.46121054779539)",9.0,8.0,4.0,28861.0,24.0
33375000-SE-Right,33375000,6002338.95671,2094985.5692,DIAMOND ST: MONTEREY BLVD \ SAN JOSE AV OFF RAMP \ SAN JOSE AVE intersection,SE,Right,37.73253398187185,-122.434442847526,11/10/2020 06:44:16 AM,47802.0,47,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,4.0,,1,"(37.73253398187185, -122.43444284752599)",9.0,7.0,5.0,63.0,40.0
26079000-SE-Left,26079000,6000946.63305,2112054.13579,BRODERICK ST: TURK ST intersection,SE,Left,37.77943862350044,-122.44039675478912,11/10/2020 06:44:16 AM,33326.0,27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.77943862350044, -122.44039675478913)",15.0,5.0,11.0,29490.0,41.0
24613000-W-Left,24613000,6012016.3632,2114345.87202,03RD ST: MISSION ST intersection,W,Left,37.78624813824246,-122.40202541976689,11/10/2020 06:44:16 AM,25455.0,20,0.0,1.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.78624813824246, -122.40202541976687)",12.0,2.0,9.0,28853.0,6.0
26945000-SE-Right,26945000,5997202.88725,2115028.11934,SACRAMENTO ST: SPRUCE ST intersection,SE,Right,37.78734409754336,-122.45359285171088,11/10/2020 06:44:16 AM,38611.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.787344097543354, -122.45359285171087)",11.0,6.0,1.0,54.0,31.0
22217000-SE-Left,22217000,5996841.0343,2091660.5706,HAROLD AVE: OCEAN AVE intersection,SE,Left,37.72324402254816,-122.45310719797418,11/10/2020 06:44:16 AM,11770.0,42,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.72324402254816, -122.45310719797418)",9.0,8.0,4.0,28861.0,40.0
24494000-S-Left,24494000,6014664.93533,2114147.98724,01ST ST: HARRISON ST \ I-80 E ON RAMP intersection,S,Left,37.78606751897903,-122.39293668517914,11/10/2020 06:44:16 AM,24858.0,42,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78606751897903, -122.39293668517914)",6.0,2.0,9.0,28855.0,6.0
26260000-NW-Right-BT,26260000,5998404.18997,2104725.62453,BIGLER AVE: CLARENDON AVE \ TWIN PEAKS BLVD intersection,NW,Right,37.75904522116821,-122.44853450860572,11/10/2020 06:44:16 AM,34141.0,40,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.75904522116821, -122.44853450860572)",15.0,5.0,11.0,28862.0,12.0
27085000-SE-Right,27085000,5994574.6576,2107004.60422,05TH AVE: HUGO ST intersection,SE,Right,37.76516174834834,-122.46209593827088,11/10/2020 06:44:16 AM,39402.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.76516174834834, -122.46209593827089)",11.0,5.0,11.0,56.0,12.0
23090000-NW-Left,23090000,5989593.4799,2094760.01388,EUCALYPTUS DR: MELBA AVE intersection,NW,Left,37.73112899145502,-122.47824664157304,11/10/2020 06:44:16 AM,16361.0,48,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,3.0,,1,"(37.73112899145502, -122.47824664157304)",1.0,8.0,4.0,64.0,14.0
25971000-NW-Right,25971000,6003331.45177,2112102.18556,FILLMORE ST: GOLDEN GATE AVE intersection,NW,Right,37.77956413528957,-122.43195180235963,11/10/2020 06:44:16 AM,32591.0,50,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,3.0,,1,"(37.77956413528957, -122.43195180235965)",15.0,9.0,11.0,29490.0,41.0
21278000-S-Left,21278000,6007689.02639,2099476.28037,COSO AVE: ELSIE ST intersection,S,Left,37.74525272952207,-122.41610340923602,11/10/2020 06:44:16 AM,6526.0,49,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,,4.0,,1,"(37.745252729522065, -122.41610340923602)",2.0,7.0,7.0,28859.0,2.0
22563000-E-Center,22563000,5988640.98738,2089218.80088,BUCARELI DR: GARCES DR intersection,E,Center,37.71595588869548,-122.48133948264218,11/10/2020 06:44:16 AM,13396.0,35,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.71595588869548, -122.48133948264218)",1.0,8.0,4.0,64.0,14.0
24644000-NW-Center,24644000,6011578.70069,2115329.5587,KEARNY ST: POST ST intersection,NW,Center,37.7888944158996,-122.40366067708328,11/10/2020 06:44:16 AM,25575.0,37,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,0.0,0.0,0.0,2.0,,1,"(37.7888944158996, -122.40366067708328)",4.0,1.0,10.0,28854.0,6.0
21739000-S-Left,21739000,6001648.88164,2090829.98631,LONDON ST: RUSSIA AVE intersection,S,Left,37.7212093897835,-122.43638454033125,11/10/2020 06:44:16 AM,9110.0,48,,,,,,,0.0,0.0,1.0,1.0,1.0,,,,,,,1.0,0.0,4.0,,1,"(37.7212093897835, -122.43638454033125)",9.0,7.0,6.0,28861.0,5.0
21494000-W-Right,21494000,5999523.03944,2087034.34561,BRUNSWICK ST: GUTTENBERG ST intersection,W,Right,37.71055456647631,-122.44333536905894,11/10/2020 06:44:16 AM,7724.0,45,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,1.0,,1,"(37.71055456647631, -122.44333536905894)",9.0,7.0,6.0,28861.0,5.0
27169000-NE-Left,27169000,5991817.12506,2105938.13063,14TH AVE: JUDAH ST intersection,NE,Left,37.76193987213608,-122.47153760797912,11/10/2020 06:44:16 AM,39930.0,37,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.761939872136075, -122.47153760797912)",1.0,8.0,11.0,56.0,12.0
23799000-N-Right,23799000,6014926.95121,2111385.76016,03RD ST: KING ST intersection,N,Right,37.778125684138665,-122.39184052549729,11/10/2020 06:44:16 AM,20804.0,50,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,,1,"(37.778125684138665, -122.39184052549727)",6.0,2.0,9.0,28856.0,20.0
26464000-SW-Left,26464000,5998186.49159,2111682.91967,ROSELYN TER: TURK BLVD intersection,SW,Left,37.7782769946863,-122.449767079299,11/10/2020 06:44:16 AM,35367.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.7782769946863, -122.449767079299)",15.0,6.0,2.0,54.0,16.0
25727000-SW-Left,25727000,6004128.75595,2107153.20268,15TH ST: CHURCH ST intersection,SW,Left,37.76612999953619,-122.42881914741704,11/10/2020 06:44:16 AM,31038.0,48,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,,1,"(37.76612999953619, -122.42881914741703)",8.0,4.0,5.0,28862.0,3.0
20564000-NE-Left,20564000,6012674.39929,2090629.70849,GOULD ST: SALINAS AVE intersection,NE,Left,37.72114322399322,-122.39832598243672,11/10/2020 06:44:16 AM,2701.0,24,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,4.0,,1,"(37.72114322399322, -122.39832598243672)",10.0,3.0,8.0,58.0,1.0
24962000-SW-Right,24962000,6009083.25194,2114584.90501,GEARY ST: SHANNON ST intersection,SW,Right,37.78683449850102,-122.41234030279996,11/10/2020 06:44:16 AM,27084.0,30,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,,,,0.0,0.0,1.0,4.0,,1,"(37.78683449850102, -122.41234030279996)",5.0,1.0,9.0,28852.0,36.0
26024000-NE-Left,26024000,6002391.16789,2108842.75048,SCOTT ST: WALLER ST intersection,NE,Left,37.77054806647304,-122.4351840787987,11/10/2020 06:44:16 AM,32897.0,47,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.77054806647304, -122.4351840787987)",15.0,5.0,11.0,29492.0,9.0
26539000-SE-Left,26539000,6005642.75325,2116849.49529,FRANKLIN ST: WASHINGTON ST intersection,SE,Left,37.79284140062717,-122.42451795139507,11/10/2020 06:44:16 AM,35834.0,47,1.0,1.0,1.0,0.0,,,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.79284140062717, -122.42451795139509)",13.0,9.0,1.0,28858.0,27.0
52262000-SW-Left,52262000,5998118.55963,2090994.59982,GENEVA AVE: I-280 S OFF RAMP \ I-280 S ON RAMP \ TARA ST intersection,SW,Left,37.72139685514827,-122.4484106478332,11/10/2020 06:44:16 AM,49071.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.72139685514827, -122.4484106478332)",9.0,8.0,6.0,28861.0,24.0
27839000-NW-Right,27839000,5986846.17929,2112596.32991,29TH AVE: GEARY BLVD intersection,NW,Right,37.77989056157891,-122.48901349265766,11/10/2020 06:44:16 AM,44559.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.77989056157891, -122.48901349265766)",11.0,6.0,2.0,55.0,26.0
24942000-SW-Center,24942000,6009347.24846,2114277.81179,OFARRELL ST: TAYLOR ST intersection,SW,Center,37.78599622181586,-122.4113255814256,11/10/2020 06:44:16 AM,26983.0,15,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.78599622181586, -122.41132558142561)",14.0,10.0,10.0,28852.0,36.0
23006000-E-Right,23006000,5990595.15375,2090509.67035,19TH AVE: BANBURY DR intersection,E,Right,37.719574759852726,-122.4746771112424,11/10/2020 06:44:16 AM,15906.0,49,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,1.0,0.0,,4.0,,1,"(37.719574759852726, -122.4746771112424)",9.0,8.0,4.0,64.0,40.0
27797000-SW-Center,27797000,5983059.7866,2105572.78884,42ND AVE: JUDAH ST intersection,SW,Center,37.76061394077834,-122.50163964573372,11/10/2020 06:44:16 AM,44279.0,40,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,,1,"(37.76061394077834, -122.50163964573372)",1.0,8.0,3.0,56.0,35.0
20159000-W-Right,20159000,6015584.87969,2093983.67816,KEITH ST: REVERE AVE intersection,W,Right,37.73060608961196,-122.3882922579634,11/10/2020 06:44:16 AM,618.0,27,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.73060608961196, -122.3882922579634)",10.0,3.0,8.0,58.0,1.0
27815000-NW-Center,27815000,5986332.17343,2109814.27577,31ST AVE: FULTON ST intersection,NW,Center,37.77227633147125,-122.49061689759397,11/10/2020 06:44:16 AM,44386.0,48,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,1.0,1.0,0.0,4.0,,1,"(37.772276331471254, -122.49061689759397)",11.0,6.0,2.0,55.0,26.0
22111000-W-Right,22111000,6000712.70963,2093231.46313,DELANO AVE: SANTA YSABEL AVE intersection,W,Right,37.72768963837093,-122.43968067008716,11/10/2020 06:44:16 AM,11254.0,49,,,,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,,4.0,,1,"(37.72768963837093, -122.43968067008717)",9.0,7.0,6.0,28861.0,25.0
24936000-NW-Left,24936000,6008916.39171,2113929.83709,ELLIS ST: JONES ST intersection,NW,Left,37.784866231304605,-122.41278212835071,11/10/2020 06:44:16 AM,26964.0,33,0.0,0.0,1.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,4.0,,1,"(37.784866231304605, -122.41278212835073)",7.0,10.0,9.0,28852.0,36.0
22275000-SE-Left-BT,22275000,5999465.70622,2095745.47549,DETROIT ST: STILLINGS AVE \ VISTA VERDE CT intersection,SE,Left,37.73455742424037,-122.4443366178084,11/10/2020 06:44:16 AM,12131.0,36,,,,,,,,,,,,,,,,,,,,5.0,,1,"(37.73455742424037, -122.4443366178084)",9.0,7.0,4.0,63.0,40.0
25030000-NW-Right,25030000,6010774.94475,2117937.7126,GRANT AVE: JACKSON ST intersection,NW,Right,37.79602473637794,-122.40665235213466,11/10/2020 06:44:16 AM,27384.0,15,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.796024736377944, -122.40665235213466)",3.0,1.0,10.0,28857.0,4.0
24649000-NE-Left,24649000,6011205.31857,2115089.9076,GRANT AVE: MAIDEN LN intersection,NE,Left,37.78823028253529,-122.4051313920274,11/10/2020 06:44:16 AM,25598.0,30,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,0.0,0.0,1.0,4.0,,1,"(37.78823028253529, -122.40513139202741)",5.0,1.0,10.0,28857.0,6.0
27801000-NE-Right,27801000,5982481.11322,2105624.6598,44TH AVE: JUDAH ST intersection,NE,Right,37.76051912605594,-122.50378547805455,11/10/2020 06:44:16 AM,44302.0,15,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.76051912605594, -122.50378547805455)",1.0,8.0,3.0,56.0,35.0
26079000-SW-Left,26079000,6000894.81885,2112057.31918,BRODERICK ST: TURK ST intersection,SW,Left,37.77943862350044,-122.44039675478912,11/10/2020 06:44:16 AM,33327.0,40,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.77943862350044, -122.44039675478913)",15.0,5.0,11.0,29490.0,41.0
25103000-NW-Right,25103000,6009350.68776,2117741.12409,JACKSON ST: MASON ST intersection,NW,Right,37.79540851276189,-122.41154153162536,11/10/2020 06:44:16 AM,27692.0,37,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.79540851276189, -122.41154153162535)",3.0,1.0,10.0,28857.0,4.0
24631000-N-Right,24631000,6011553.06164,2113588.67111,04TH ST: MINNA ST intersection,N,Right,37.78404442455532,-122.40371175362996,11/10/2020 06:44:16 AM,25525.0,42,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78404442455532, -122.40371175362995)",12.0,2.0,9.0,28853.0,6.0
23615000-NW-Left,23615000,6014213.90048,2102018.94031,25TH ST: MISSISSIPPI ST intersection,NW,Left,37.752485351913,-122.3936194688766,11/10/2020 06:44:16 AM,19690.0,50,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,4.0,,1,"(37.752485351913, -122.39361946887661)",10.0,3.0,8.0,28856.0,29.0
20513000-NW-Left,20513000,6014317.67455,2094097.72387,LATONA ST: THORNTON AVE intersection,NW,Left,37.73072894772256,-122.39276042305264,11/10/2020 06:44:16 AM,2457.0,47,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.73072894772256, -122.39276042305264)",10.0,3.0,8.0,58.0,1.0
27786000-SE-Left,27786000,5983747.64218,2104913.13826,40TH AVE: KIRKHAM ST intersection,SE,Left,37.75884074910422,-122.4993653265705,11/10/2020 06:44:16 AM,44204.0,42,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,,,,0.0,0.0,0.0,2.0,,1,"(37.75884074910422, -122.4993653265705)",1.0,8.0,3.0,56.0,35.0
25758000-SE-Right,25758000,6001961.2593,2101169.32816,25TH ST: DIAMOND ST intersection,SE,Right,37.74956201339259,-122.43613769767109,11/10/2020 06:44:16 AM,31258.0,37,,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,,4.0,,1,"(37.74956201339259, -122.43613769767109)",2.0,4.0,5.0,28862.0,22.0
27944000-NW-Left,27944000,5980922.95623,2104201.5511,GREAT HWY: LA PLAYA \ LAWTON ST intersection,NW,Left,37.75655121591162,-122.50890254327796,11/10/2020 06:44:16 AM,45309.0,42,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.75655121591162, -122.50890254327797)",1.0,8.0,3.0,56.0,35.0
23553000-NE-Right,23553000,6016128.33234,2104001.1204,22ND ST: ILLINOIS ST intersection,NE,Right,37.75799994046808,-122.38731269263388,11/10/2020 06:44:16 AM,19391.0,50,,,,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,,4.0,,1,"(37.757999940468075, -122.38731269263387)",10.0,3.0,8.0,28856.0,29.0
27460000-NW-Right,27460000,5989831.43612,2107415.45215,MARTIN LUTHER KING JR DR: TRANSVERSE DR intersection,NW,Right,37.76591667629601,-122.47825896176644,11/10/2020 06:44:16 AM,41940.0,37,,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,1.0,,4.0,,1,"(37.76591667629601, -122.47825896176644)",11.0,6.0,2.0,55.0,8.0
27859000-SW-Right,27859000,5985282.72868,2113158.89014,34TH AVE: CLEMENT ST \ LEGION OF HONOR DR intersection,SW,Right,37.78157728141153,-122.4945197517094,11/10/2020 06:44:16 AM,44718.0,47,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78157728141153, -122.49451975170939)",11.0,6.0,2.0,55.0,15.0
23266000-SW-Left,23266000,5988220.20607,2099633.05039,26TH AVE: SANTIAGO ST intersection,SW,Left,37.74458705516038,-122.48332232385108,11/10/2020 06:44:16 AM,17481.0,44,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.74458705516038, -122.48332232385107)",1.0,8.0,3.0,29491.0,35.0
26205000-SW-Right,26205000,5999346.50829,2105692.07404,17TH ST: ROOSEVELT WAY \ URANUS TER intersection,SW,Right,37.76188042897154,-122.44530943515473,11/10/2020 06:44:16 AM,33927.0,37,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,,,,1.0,0.0,0.0,4.0,,1,"(37.761880428971544, -122.44530943515473)",15.0,5.0,5.0,28862.0,3.0
21408000-E-Left,21408000,6002181.35007,2088621.31586,AMAZON AVE: VIENNA ST intersection,E,Left,37.7150652147552,-122.43449172890924,11/10/2020 06:44:16 AM,7250.0,40,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,,1,"(37.7150652147552, -122.43449172890924)",9.0,7.0,6.0,28861.0,5.0
24766000-S-Right,24766000,6011426.95264,2117989.30469,COLUMBUS AVE: JACKSON ST intersection,S,Right,37.796302084242456,-122.40441216052578,11/10/2020 06:44:16 AM,26224.0,35,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,0.0,0.0,1.0,4.0,,1,"(37.796302084242456, -122.40441216052578)",3.0,1.0,10.0,28860.0,4.0
27004000-SE-Right,27004000,6000312.79901,2120242.9931,BAY ST: DIVISADERO ST intersection,SE,Right,37.80183836703284,-122.44322349711976,11/10/2020 06:44:16 AM,38998.0,15,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.801838367032836, -122.44322349711975)",13.0,9.0,1.0,57.0,17.0
25053000-NW-Right,25053000,6010253.70597,2118193.17633,PACIFIC AVE: STOCKTON ST intersection,NW,Right,37.796703888994045,-122.40843088640952,11/10/2020 06:44:16 AM,27474.0,30,0.0,1.0,1.0,1.0,,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.796703888994045, -122.40843088640953)",3.0,1.0,10.0,308.0,4.0
26924000-NE-Right,26924000,5997556.60767,2113096.75313,COOK ST: GEARY BLVD intersection,NE,Right,37.78185327815936,-122.45214312423484,11/10/2020 06:44:16 AM,51273.0,33,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,0.0,1.0,0.0,4.0,,1,"(37.78185327815936, -122.45214312423485)",15.0,6.0,1.0,54.0,31.0
24293000-N-Right,24293000,6010088.96516,2112504.92098,06TH ST: MISSION ST intersection,N,Right,37.78097116925632,-122.40870867344128,11/10/2020 06:44:16 AM,23833.0,45,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.78097116925632, -122.40870867344128)",14.0,2.0,9.0,28853.0,34.0
24917000-NW-Left,24917000,6009776.63048,2114739.54413,GEARY ST: MASON ST intersection,NW,Left,37.78714912937991,-122.409874016551,11/10/2020 06:44:16 AM,26833.0,35,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.787149129379905, -122.409874016551)",5.0,1.0,10.0,28852.0,36.0
23522000-NW-Left,23522000,5981148.00795,2101491.08605,GREAT HWY: PACHECO ST intersection,NW,Left,37.74911092374921,-122.50794154729442,11/10/2020 06:44:16 AM,19229.0,50,0.0,0.0,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,,1.0,,,,1.0,1.0,0.0,4.0,,1,"(37.74911092374921, -122.50794154729442)",1.0,8.0,3.0,29491.0,35.0
26345000-SE-Right,26345000,5999377.44491,2109416.47899,MASONIC AVE: OAK ST intersection,SE,Right,37.77208038052713,-122.44571666550604,11/10/2020 06:44:16 AM,34605.0,40,0.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,1.0,0.0,0.0,4.0,,1,"(37.77208038052713, -122.44571666550605)",15.0,5.0,11.0,29492.0,8.0
21246000-W-Right-BT,21246000,6006896.8928,2097328.49628,BOCANA ST: CORTLAND AVE intersection,W,Right,37.73929726581539,-122.4185843759999,11/10/2020 06:44:16 AM,6397.0,47,1.0,1.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,,,,0.0,0.0,0.0,3.0,,1,"(37.73929726581539, -122.4185843759999)",2.0,7.0,7.0,28859.0,2.0
24440000-NW-Left,24440000,6007627.92447,2112708.1102,GOLDEN GATE AVE: LARKIN ST intersection,NW,Left,37.7814474810589,-122.41714561198096,11/10/2020 06:44:16 AM,24574.0,50,0.0,1.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,,1.0,,,,1.0,0.0,0.0,3.0,,1,"(37.7814474810589, -122.41714561198096)",7.0,9.0,9.0,28852.0,36.0
34165000-N-Center-I,34165000,6016474.27575,2108662.19903,MISSION BAY BLVD SOUTH: MISSION BAY BLVD \ TERRY A FRANCOIS BLVD intersection,N,Center,37.77083857922978,-122.38644858146426,11/10/2020 06:44:16 AM,50207.0,10,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.77083857922978, -122.38644858146426)",14.0,3.0,9.0,310.0,20.0
26487000-NE-Right,26487000,5996722.62181,2112449.27017,ANZA ST: BEAUMONT AVE intersection,NE,Right,37.78011693130684,-122.4548182292235,11/10/2020 06:44:16 AM,35507.0,20,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,,,,0.0,0.0,0.0,4.0,,1,"(37.780116931306836, -122.4548182292235)",15.0,6.0,2.0,54.0,16.0
